OBJECTID,NRI_ID,STATE,STATEABBRV,STATEFIPS,COUNTY,COUNTYTYPE,COUNTYFIPS,STCOFIPS,POPULATION,BUILDVALUE,AGRIVALUE,AREA,RISK_VALUE,RISK_SCORE,RISK_RATNG,RISK_SPCTL,EAL_SCORE,EAL_RATNG,EAL_SPCTL,EAL_VALT,EAL_VALB,EAL_VALP,EAL_VALPE,EAL_VALA,ALR_VALB,ALR_VALP,ALR_VALA,ALR_NPCTL,ALR_VRA_NPCTL,SOVI_SCORE,SOVI_RATNG,SOVI_SPCTL,RESL_SCORE,RESL_RATNG,RESL_SPCTL,RESL_VALUE,CRF_VALUE,AVLN_EVNTS,AVLN_AFREQ,AVLN_EXP_AREA,AVLN_EXPB,AVLN_EXPP,AVLN_EXPPE,AVLN_EXPT,AVLN_HLRB,AVLN_HLRP,AVLN_HLRR,AVLN_EALB,AVLN_EALP,AVLN_EALPE,AVLN_EALT,AVLN_EALS,AVLN_EALR,AVLN_ALRB,AVLN_ALRP,AVLN_ALR_NPCTL,AVLN_RISKV,AVLN_RISKS,AVLN_RISKR,CFLD_EVNTS,CFLD_AFREQ,CFLD_EXP_AREA,CFLD_EXPB,CFLD_EXPP,CFLD_EXPPE,CFLD_EXPT,CFLD_HLRB,CFLD_HLRP,CFLD_HLRR,CFLD_EALB,CFLD_EALP,CFLD_EALPE,CFLD_EALT,CFLD_EALS,CFLD_EALR,CFLD_ALRB,CFLD_ALRP,CFLD_ALR_NPCTL,CFLD_RISKV,CFLD_RISKS,CFLD_RISKR,CWAV_EVNTS,CWAV_AFREQ,CWAV_EXP_AREA,CWAV_EXPB,CWAV_EXPP,CWAV_EXPPE,CWAV_EXPA,CWAV_EXPT,CWAV_HLRB,CWAV_HLRP,CWAV_HLRA,CWAV_HLRR,CWAV_EALB,CWAV_EALP,CWAV_EALPE,CWAV_EALA,CWAV_EALT,CWAV_EALS,CWAV_EALR,CWAV_ALRB,CWAV_ALRP,CWAV_ALRA,CWAV_ALR_NPCTL,CWAV_RISKV,CWAV_RISKS,CWAV_RISKR,DRGT_EVNTS,DRGT_AFREQ,DRGT_EXP_AREA,DRGT_EXPA,DRGT_EXPT,DRGT_HLRA,DRGT_HLRR,DRGT_EALA,DRGT_EALT,DRGT_EALS,DRGT_EALR,DRGT_ALRA,DRGT_ALR_NPCTL,DRGT_RISKV,DRGT_RISKS,DRGT_RISKR,ERQK_EVNTS,ERQK_AFREQ,ERQK_EXP_AREA,ERQK_EXPB,ERQK_EXPP,ERQK_EXPPE,ERQK_EXPT,ERQK_HLRB,ERQK_HLRP,ERQK_HLRR,ERQK_EALB,ERQK_EALP,ERQK_EALPE,ERQK_EALT,ERQK_EALS,ERQK_EALR,ERQK_ALRB,ERQK_ALRP,ERQK_ALR_NPCTL,ERQK_RISKV,ERQK_RISKS,ERQK_RISKR,HAIL_EVNTS,HAIL_AFREQ,HAIL_EXP_AREA,HAIL_EXPB,HAIL_EXPP,HAIL_EXPPE,HAIL_EXPA,HAIL_EXPT,HAIL_HLRB,HAIL_HLRP,HAIL_HLRA,HAIL_HLRR,HAIL_EALB,HAIL_EALP,HAIL_EALPE,HAIL_EALA,HAIL_EALT,HAIL_EALS,HAIL_EALR,HAIL_ALRB,HAIL_ALRP,HAIL_ALRA,HAIL_ALR_NPCTL,HAIL_RISKV,HAIL_RISKS,HAIL_RISKR,HWAV_EVNTS,HWAV_AFREQ,HWAV_EXP_AREA,HWAV_EXPB,HWAV_EXPP,HWAV_EXPPE,HWAV_EXPA,HWAV_EXPT,HWAV_HLRB,HWAV_HLRP,HWAV_HLRA,HWAV_HLRR,HWAV_EALB,HWAV_EALP,HWAV_EALPE,HWAV_EALA,HWAV_EALT,HWAV_EALS,HWAV_EALR,HWAV_ALRB,HWAV_ALRP,HWAV_ALRA,HWAV_ALR_NPCTL,HWAV_RISKV,HWAV_RISKS,HWAV_RISKR,HRCN_EVNTS,HRCN_AFREQ,HRCN_EXP_AREA,HRCN_EXPB,HRCN_EXPP,HRCN_EXPPE,HRCN_EXPA,HRCN_EXPT,HRCN_HLRB,HRCN_HLRP,HRCN_HLRA,HRCN_HLRR,HRCN_EALB,HRCN_EALP,HRCN_EALPE,HRCN_EALA,HRCN_EALT,HRCN_EALS,HRCN_EALR,HRCN_ALRB,HRCN_ALRP,HRCN_ALRA,HRCN_ALR_NPCTL,HRCN_RISKV,HRCN_RISKS,HRCN_RISKR,ISTM_EVNTS,ISTM_AFREQ,ISTM_EXP_AREA,ISTM_EXPB,ISTM_EXPP,ISTM_EXPPE,ISTM_EXPT,ISTM_HLRB,ISTM_HLRP,ISTM_HLRR,ISTM_EALB,ISTM_EALP,ISTM_EALPE,ISTM_EALT,ISTM_EALS,ISTM_EALR,ISTM_ALRB,ISTM_ALRP,ISTM_ALR_NPCTL,ISTM_RISKV,ISTM_RISKS,ISTM_RISKR,LNDS_EVNTS,LNDS_AFREQ,LNDS_EXP_AREA,LNDS_EXPB,LNDS_EXPP,LNDS_EXPPE,LNDS_EXPT,LNDS_HLRB,LNDS_HLRP,LNDS_HLRR,LNDS_EALB,LNDS_EALP,LNDS_EALPE,LNDS_EALT,LNDS_EALS,LNDS_EALR,LNDS_ALRB,LNDS_ALRP,LNDS_ALR_NPCTL,LNDS_RISKV,LNDS_RISKS,LNDS_RISKR,LTNG_EVNTS,LTNG_AFREQ,LTNG_EXP_AREA,LTNG_EXPB,LTNG_EXPP,LTNG_EXPPE,LTNG_EXPT,LTNG_HLRB,LTNG_HLRP,LTNG_HLRR,LTNG_EALB,LTNG_EALP,LTNG_EALPE,LTNG_EALT,LTNG_EALS,LTNG_EALR,LTNG_ALRB,LTNG_ALRP,LTNG_ALR_NPCTL,LTNG_RISKV,LTNG_RISKS,LTNG_RISKR,RFLD_EVNTS,RFLD_AFREQ,RFLD_EXP_AREA,RFLD_EXPB,RFLD_EXPP,RFLD_EXPPE,RFLD_EXPA,RFLD_EXPT,RFLD_HLRB,RFLD_HLRP,RFLD_HLRA,RFLD_HLRR,RFLD_EALB,RFLD_EALP,RFLD_EALPE,RFLD_EALA,RFLD_EALT,RFLD_EALS,RFLD_EALR,RFLD_ALRB,RFLD_ALRP,RFLD_ALRA,RFLD_ALR_NPCTL,RFLD_RISKV,RFLD_RISKS,RFLD_RISKR,SWND_EVNTS,SWND_AFREQ,SWND_EXP_AREA,SWND_EXPB,SWND_EXPP,SWND_EXPPE,SWND_EXPA,SWND_EXPT,SWND_HLRB,SWND_HLRP,SWND_HLRA,SWND_HLRR,SWND_EALB,SWND_EALP,SWND_EALPE,SWND_EALA,SWND_EALT,SWND_EALS,SWND_EALR,SWND_ALRB,SWND_ALRP,SWND_ALRA,SWND_ALR_NPCTL,SWND_RISKV,SWND_RISKS,SWND_RISKR,TRND_EVNTS,TRND_AFREQ,TRND_EXP_AREA,TRND_EXPB,TRND_EXPP,TRND_EXPPE,TRND_EXPA,TRND_EXPT,TRND_HLRB,TRND_HLRP,TRND_HLRA,TRND_HLRR,TRND_EALB,TRND_EALP,TRND_EALPE,TRND_EALA,TRND_EALT,TRND_EALS,TRND_EALR,TRND_ALRB,TRND_ALRP,TRND_ALRA,TRND_ALR_NPCTL,TRND_RISKV,TRND_RISKS,TRND_RISKR,TSUN_EVNTS,TSUN_AFREQ,TSUN_EXP_AREA,TSUN_EXPB,TSUN_EXPP,TSUN_EXPPE,TSUN_EXPT,TSUN_HLRB,TSUN_HLRP,TSUN_HLRR,TSUN_EALB,TSUN_EALP,TSUN_EALPE,TSUN_EALT,TSUN_EALS,TSUN_EALR,TSUN_ALRB,TSUN_ALRP,TSUN_ALR_NPCTL,TSUN_RISKV,TSUN_RISKS,TSUN_RISKR,VLCN_EVNTS,VLCN_AFREQ,VLCN_EXP_AREA,VLCN_EXPB,VLCN_EXPP,VLCN_EXPPE,VLCN_EXPT,VLCN_HLRB,VLCN_HLRP,VLCN_HLRR,VLCN_EALB,VLCN_EALP,VLCN_EALPE,VLCN_EALT,VLCN_EALS,VLCN_EALR,VLCN_ALRB,VLCN_ALRP,VLCN_ALR_NPCTL,VLCN_RISKV,VLCN_RISKS,VLCN_RISKR,WFIR_EVNTS,WFIR_AFREQ,WFIR_EXP_AREA,WFIR_EXPB,WFIR_EXPP,WFIR_EXPPE,WFIR_EXPA,WFIR_EXPT,WFIR_HLRB,WFIR_HLRP,WFIR_HLRA,WFIR_HLRR,WFIR_EALB,WFIR_EALP,WFIR_EALPE,WFIR_EALA,WFIR_EALT,WFIR_EALS,WFIR_EALR,WFIR_ALRB,WFIR_ALRP,WFIR_ALRA,WFIR_ALR_NPCTL,WFIR_RISKV,WFIR_RISKS,WFIR_RISKR,WNTW_EVNTS,WNTW_AFREQ,WNTW_EXP_AREA,WNTW_EXPB,WNTW_EXPP,WNTW_EXPPE,WNTW_EXPA,WNTW_EXPT,WNTW_HLRB,WNTW_HLRP,WNTW_HLRA,WNTW_HLRR,WNTW_EALB,WNTW_EALP,WNTW_EALPE,WNTW_EALA,WNTW_EALT,WNTW_EALS,WNTW_EALR,WNTW_ALRB,WNTW_ALRP,WNTW_ALRA,WNTW_ALR_NPCTL,WNTW_RISKV,WNTW_RISKS,WNTW_RISKR,NRI_VER,Shape__Area,Shape__Length,GlobalID
2850,C51059,Virginia,VA,51,Fairfax,County,059,51059,1148223,212976554699,1426293,410.59638438,89256150.22595242,94.59115494750239,Relatively Moderate,100,95.35747446610957,Relatively High,100,96169215.38415295,84699151.1438847,0.985419488656614,11430866.068416674,39198.17185177533,0.00039769237164903013,8.582126369673957e-7,0.02748255221877646,24.914887031878674,18.80369074132994,26.229999542236328,Relatively Low,30.82706766917293,51.5,Relatively Moderate,43.609022556390975,2.603610038757324,0.9281156123548899,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,3.762,0.525719082174,778284459.1517563,5184.2028120148325,60136752619.372055,60915037078.523796,0.0017113958019763231,0.0000026393279313197127,Very Low,100776.99160760327,0.000649650569999086,7535.946611989398,108312.93821959264,51.28205128205128,Relatively Low,4.7318350017461547e-7,5.657878042846085e-10,29.572649572649574,84668.36932473042,46.478873239436616,Relatively Low,0.9772553198930412,0.06184278692188105,401.7552722157,212976542321.9093,1148222.9269741399,13319385952900.023,1426293,13532363921514.932,8.017499908419268e-8,4.790517778019421e-7,0.00001713177698547952,Very Low,1057.13021486512,0.03405546495332312,395043.39345854806,1.4987643033828217,396102.0224377179,83.31785824822036,Relatively Moderate,4.963599004402918e-9,2.9659277817395334e-8,0.0000010508109507533317,34.014237078303935,388579.97530494444,80.78269169583201,Relatively Moderate,105,2.3607475882695352,401.7552722157,884257.7416369428,884257.7416369428,0.016170579940080643,Very High,28935.768988786094,28935.768988786105,53.50496277915633,Relatively Low,0.020287394657890135,96.86724565756823,25901.920616523872,49.79319121858097,Very Low,,0.0002231590544104288,401.7552722157,212974304000,1150309,13343584400000,13556558704000,0.02533176604391296,0.00011676091765582984,Relatively Low,1203946.5,0.0299727457556909,347683.8507660144,1551630.3507660143,83.65831012070566,Relatively Low,0.00000565295321685309,2.6103592904593358e-8,30.609718353450944,1482074.214287328,83.32803054406618,Relatively Low,141,4.220384167104257,401.7552722157,212976554699,1148223,13319386800000,1426293,13532364780992,5.9271593e-7,1.3089117e-10,0.000016333235,Very Low,525573.4641841052,0.0006230312650444649,7227.1626745158,93.64577161764046,532894.2726302379,82.59925558312655,Relatively Moderate,0.0000024677526825753132,5.426047597413263e-10,0.00006565675609264048,19.075682382133998,490178.17599278444,79.70092268533249,Relatively Low,15.618643669190512,0.988380858902109,401.7552722157,212976542321.9093,1148222.9269741399,13319385952900.025,1426293,13532363921514.934,4.75299975159e-13,1.0998223842761945e-7,2.2605100014061463e-7,Very Low,0.10022202155823083,0.12507415285757284,1450860.1731478563,0.31430316683878257,1450860.5876730399,93.46951408232745,Relatively Moderate,4.705777201620841e-13,1.0892845105660907e-7,2.2036367481210563e-7,30.764469204580625,1423749.4040725292,92.07763283487114,Relatively Moderate,11,0.09457974806607021,401.7552722157,212938229596.8454,1147911.2856710802,13315770913784.531,1426293,13528710569674.373,0.003937527,0.0000023,0.016903177,Relatively High,79638130.78998321,0.24978982720570383,2897561.99558612,2073.055573775824,82537765.8411429,97.23303069606571,Relatively High,0.00037392909704326785,2.1754469924892972e-7,0.0014534570202446651,79.89623865110246,76139892.57523668,96.94930462090625,Relatively High,38,0.5672354748447449,401.7552722157,211262030059.8685,1138481.2672368456,13206382699947.398,13417644730007.271,1.6685162e-8,4.016459e-8,Very Low,1974.6787426000226,0.02542167129931652,294891.38707207126,296866.06581467175,82.4450366422385,Relatively Moderate,9.271812784232697e-9,2.2140012261831124e-8,26.08261159227182,289937.20309779415,80.34643570952699,Relatively Moderate,0,0.010220062131743512,48.13896734505299,66390501697.72611,349791.15517467266,4057577400026.2036,4123967901723.933,0.000203342340467091,4.28827309613063e-7,Very Low,134999.99999999983,0.0014999999999999998,17400.000000000015,152399.99999999983,89.47038545910372,Relatively Moderate,6.338725884208029e-7,1.3063664462391016e-9,20.432466311501095,142267.68537606072,86.05846450369418,Relatively Moderate,1291,59.93150837976884,401.7552722157,212976554699,1148223,13319386800000,13532363354699,1.6647933e-8,1.3325015e-10,Very Low,210064.90883118927,0.009098890577047112,105547.1306937465,315612.039524936,81.88545688545689,Relatively Moderate,9.863287962756006e-7,7.92432356523699e-9,18.822393822393824,297186.05862067814,78.18532818532819,Relatively Moderate,114,4.75,1.7440437351870017,2276512197.96579,12815.812322326115,148663422938.98267,179219.49795779234,150940114356.44675,0.000059207818,0.0000013345165,0.0064767054,Very Low,640239.7694867082,0.08123883677397574,942370.5065781176,5513.5714784904785,1588123.8475433176,79.72763850201177,Relatively Moderate,0.0000030061514066257657,7.075179366201143e-8,0.0038656653846653377,11.018260600433303,1563184.4969233042,76.26471524021635,Relatively Moderate,254,7.60576619347756,401.7552722157,212976554699,1148223,13319386800000,1426293,13532364780992,8.2179224e-7,3.4593469e-8,0.00025404661,Very Low,1328201.3940153923,0.2999017427810612,3478860.2162602954,2546.7776448050045,4809608.387920509,98.38709677419355,Very High,0.00000623637374495301,2.611877159585387e-7,0.001785592192351084,27.60545905707196,4629251.686495416,98.09099586382438,Relatively High,20,0.29561489862691,410.59638438,212976554699,1148223,13319386800000,1426293,13532364780992,0.000013890718796375054,2.1425007325308633e-7,0.00007894904376833505,Very Low,874546.3568241675,0.07272329353052787,843590.204954123,33.28755853567803,1718169.8493368234,67.02853598014889,Relatively Low,0.000004106303428845325,6.333551368551916e-8,0.00002333851357026784,10.390818858560793,1632556.5710048613,59.720012726694236,Relatively Low,,,,,,,,,,Insufficient Data,,,,,,Insufficient Data,,,,,,Insufficient Data,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.000011731828747349116,7.3746347166570105,8602940033.600403,56238.23995627918,652363583492.8376,56541.068962090234,660966580067.5074,0.4,0.00014853463,0.023559103,Relatively Low,38910.31776439974,0.00008919987333305988,1034.7185306634954,0.02002492417869599,39945.056319987416,50.97041043588928,Very Low,1.8269765805626696e-7,7.768514768739163e-11,1.4039839064411023e-8,1.5908367801463568,36790.7782775648,48.456888323258035,Very Low,43.91871874705124,2.7792695624856516,401.7552722157,212976542321.9093,1148222.92697414,13319385952900.025,1426293,13532363921514.934,1.229169099836724e-9,2.5561508465443694e-8,5.9381001449310133e-8,Very Low,728.7420084383931,0.05528098121401827,641259.3820826114,0.2317433702113058,641988.3558344201,94.98607242339833,Relatively High,3.42170061614681e-9,4.8144812648778386e-8,1.6247949769879388e-7,24.605385329619313,629931.1113212307,94.1457206490614,Relatively High,March 2023,1695841465,336783.6646687973,9a6a6d93-a498-4fdf-a5ba-e24649774226
2926,C51600,Virginia,VA,51,Fairfax,City,600,51600,24146,4744672673,0,6.33628437,3171443.9820792726,25.580655424753417,Very Low,46.616541353383454,28.752708139894768,Very Low,50.37593984962406,2979185.783737357,2188457.6849339954,0.06816621541408269,790728.0988033591,0,0.0004612452398218357,0.000002823085207242719,0,30.485917672547195,29.494113903913462,25.079999923706055,Relatively Low,29.32330827067669,57.31999969482422,Relatively Moderate,53.383458646616546,2.6254689693450928,1.0645338063142642,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,1,0.06191950464396289,6.33628437,4744672151.796209,24145.99204645,280093507738.82,0,284838179890.6162,8.017499908419268e-8,8.006056759768398e-7,0.00001713177698547952,Very Low,23.55443253405917,0.0011969918442402186,13885.105393186517,0,13908.659825720575,37.85205818632002,Relatively Low,4.964395682782893e-9,4.957309054254198e-8,0,36.98545341999381,14773.186556945217,35.57111040407254,Relatively Low,42,1.9090909090909094,6.33628437,0,0,0.006835265085101128,No Rating,0,0,0,No Expected Annual Losses,0,0,0,0,No Rating,,0.00020672564054286598,6.33628437,4744618000,24146,280093600000,284838218000,0.02805958452021065,0.00014459636382172525,Relatively Low,27521.8,0.0007217668216351281,8372.495130967485,35894.29513096748,30.79541937480656,Very Low,0.000005800568742416175,2.989177593121544e-8,31.66202414113278,38297.131789817824,30.00318167356029,Very Low,146,4.272123340012214,6.33628437,4744672673,24146,280093600000,0,284838272673,0.0000073461542,1.3089117e-10,0.000016333235,Relatively Low,148905.2737725851,0.000013502038087068559,156.62364180999515,0,149061.89741439524,61.72456575682382,Relatively Low,0.000031383676817147867,5.591832223585091e-10,0,60.51488833746899,158780.03444314224,58.606426980591785,Relatively Low,16,0.990712074303406,6.33628437,4744672151.796209,24145.99204645,280093507738.82,0,284838179890.6162,1.7441799740614e-11,3.4491000633352087e-7,2.2605100014061463e-7,Very Low,0.0819869934429698,0.008250842620106712,95709.77439323792,0,95709.85638023137,56.08170844939647,Relatively Low,1.7279799702416645e-11,3.4170639526657467e-7,0,54.47229959764779,101658.44283048935,52.97486477887369,Relatively Low,6,0.09935129448892523,6.33628437,4744672151.796209,24145.99204645,280093507738.82,0,284838179890.6162,0.003656818,0.00000206,0.015637975,Relatively High,1723784.9511389208,0.004941807267060242,57324.96429789886,0,1781109.9154368218,71.81150021616948,Relatively Low,0.000363309562100728,2.0466359923218098e-7,0,79.63683527885863,1897060.9960852198,73.66532077164648,Relatively Low,39,0.5807027992852889,6.33628437,4743371140.495008,24129.599890797628,279903358733.25256,284646729873.74756,7.3864572e-7,2.8501731e-8,Very Low,2034.5914362809422,0.00039936985175373135,4632.690280343286,6667.281716624219,16.389073950699533,Very Low,4.2881597456848257e-7,1.653979341314219e-8,13.524317121918722,7088.083518924569,14.656895403064624,Very Low,0,0.01,0.9924149011919998,1242192220.7776182,6842.473788292771,79372695944.19617,80614888164.97379,0.00036226277420921,0.0000219218961798056,Very Low,4499.999999999991,0.0014999999999999523,17399.999999999443,21899.999999999432,35.88216859918521,Relatively Low,9.484321280175255e-7,6.212209061542087e-8,44.50015669069257,22835.621366167587,30.485062640539674,Relatively Low,1261,57.29357041567167,6.33628437,4744672673,24146,280093600000,284838272673,1.6974736e-8,6.4846657e-9,Relatively Moderate,4609.608117605842,0.008948485095629993,103802.42710930796,108412.03522691382,56.59588159588159,Relatively Low,9.715334302906173e-7,3.705990679876581e-7,63.7065637065637,115148.49061286532,51.8983268983269,Relatively Low,19,0.7916666666666666,0.111884398509,150592192.3323731,779.630225328276,9043710613.808004,0,9194302806.140375,0.00021381356,0.0000071538343,0.0038973331,Very Low,25490.600094374942,0.0044153984790888685,51218.62235743088,0,76709.2224518058,22.686474775611266,Very Low,0.000005372467575989292,1.8286252294743925e-7,0,20.489012689569794,82346.68288676548,20.394527521476295,Very Low,270,7.924559468557946,6.33628437,4744672673,24146,280093600000,0,284838272673,0.0000013526164,1.3433232e-7,0.00019196729,Very Low,50857.620197434975,0.02570400757226939,298166.48783832486,0,349024.1080357599,53.87717121588089,Relatively Low,0.000010718889099946764,0.000001064524458389356,0,66.16004962779157,370871.6847822127,48.74323894368438,Relatively Low,1,0.00480048821549723,6.33628437,4744672673,24146,280093600000,0,284838272673,0.008727476218170707,0.00009165170313149969,0,Very High,198783.50252400927,0.010623586145951054,123233.5992930322,0,322017.10181704146,28.13275434243176,Relatively Low,0.00004189614673636081,4.3997292081301477e-7,0,29.776674937965257,342635.95301414706,24.91250397709195,Very Low,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.000009999999747379,0.3302201706453,307617719.7806405,2313.2705244677904,26833938083.826374,0,27141555803.607018,0.4,0.00060432963,0.023559103,Relatively Low,1230.470848038284,0.000013979778848256677,162.16543463977752,0,1392.636282678061,3.563474387527839,Very Low,2.5933735219299584e-7,5.789687255966486e-10,0,4.104358892777601,1486.589702538396,2.927139675469297,Very Low,45,2.7863777089783293,6.33628437,4744672151.796209,24145.99204645,280093507738.82,0,284838179890.6162,5.4131000126744766e-8,2.1600094157747662e-8,5.9381001449310133e-8,Very Low,715.6303852175078,0.001436477899412062,16663.143633179927,0,17378.774018397424,27.26709996904983,Relatively Low,1.5082818869463195e-7,5.949134015621892e-8,0,27.793252862890743,18461.084490037425,22.68533248488705,Very Low,March 2023,26828261.69140625,29322.232524743253,1f79a20e-f2e0-4a86-92fe-9f1966b93955
